id,longitude,latitude,price,price_label,room_type,neighbourhood_cleansed,minimum_nights,review_scores_rating
866126935010128066,-79.39804,43.64477,400.0,Expensive,Entire home/apt,Waterfront Communities-The Island,10,4.94
13967522,-79.36868,43.65287,181.0,Average,Entire home/apt,Moss Park,28,
19759715,-79.29301,43.79274,74.0,Cheap,Private room,Tam O'Shanter-Sullivan,28,4.71
45565319,-79.3824914086063,43.669338797577765,265.0,Expensive,Entire home/apt,Church-Yonge Corridor,2,4.46
1161572148563600145,-79.48282924741146,43.62484342619273,125.0,Average,Entire home/apt,Mimico (includes Humber Bay Shores),28,5.0
716787185177493156,-79.40743,43.65606,69.0,Cheap,Private room,Kensington-Chinatown,28,4.5
37628193,-79.30512,43.66633,98.0,Cheap,Private room,The Beaches,1,5.0
731063117818674889,-79.2850479,43.7489692,149.0,Average,Entire home/apt,Dorset Park,28,4.94
29274511,-79.28712,43.78528,126.0,Average,Entire home/apt,Agincourt South-Malvern West,28,4.89
45090891,-79.43933,43.65762,98.0,Cheap,Entire home/apt,Dufferin Grove,56,4.95
27900641,-79.39815,43.63447,220.0,Expensive,Entire home/apt,Niagara,28,
828854121377822499,-79.52947892593406,43.65842575977833,67.0,Cheap,Private room,Princess-Rosethorn,28,
844871762635471552,-79.4948835,43.6690168,85.0,Cheap,Entire home/apt,Rockcliffe-Smythe,28,5.0
52863437,-79.55852,43.61026,94.0,Cheap,Entire home/apt,Islington-City Centre West,60,5.0
20943344,-79.33377,43.69741,90.0,Cheap,Entire home/apt,Old East York,28,
2267889,-79.27215356063049,43.69664400230598,115.0,Average,Private room,Oakridge,1,4.66
21607017,-79.4051,43.66673,189.0,Expensive,Entire home/apt,Annex,28,4.92
6085693,-79.38296,43.69826,101.0,Cheap,Entire home/apt,Mount Pleasant East,28,4.8
14804458,-79.41772,43.6517,135.0,Average,Entire home/apt,Trinity-Bellwoods,28,5.0
24969904,-79.34734,43.66577,160.0,Average,Private room,South Riverdale,28,4.8
1012500669174338379,-79.38156999032151,43.64225351214037,110.0,Average,Entire home/apt,Waterfront Communities-The Island,28,4.0
46644580,-79.40121,43.65228,69.0,Cheap,Entire home/apt,Kensington-Chinatown,28,4.77
879224533429861652,-79.41976275152477,43.65300977812547,90.0,Cheap,Entire home/apt,Trinity-Bellwoods,28,4.0
38257284,-79.30046,43.75483,102.0,Average,Private room,Wexford/Maryvale,28,4.5
1121769994864278758,-79.49232789923924,43.6053204892556,135.0,Average,Entire home/apt,Mimico (includes Humber Bay Shores),1,4.76
1046402650273573551,-79.34826526791674,43.66592933737234,76.0,Cheap,Entire home/apt,South Riverdale,28,5.0
41963466,-79.43223,43.79316,85.0,Cheap,Private room,Newtonbrook West,28,4.67
851744259986820321,-79.32570176268945,43.74540037764744,149.0,Average,Entire home/apt,Parkwoods-Donalda,121,
1169601521377447278,-79.3884119,43.6490377,308.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,5.0
1039484513174803218,-79.4000879476481,43.65376873034794,99.0,Cheap,Entire home/apt,Kensington-Chinatown,28,1.0
10875136,-79.4319,43.65887,119.0,Average,Entire home/apt,Dufferin Grove,28,4.67
1134007573644141859,-79.3820421025157,43.64162191476554,277.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.67
742231051399230906,-79.4345987,43.6685414,125.0,Average,Entire home/apt,Dovercourt-Wallace Emerson-Junction,28,4.5
49694596,-79.298447,43.700092,130.0,Average,Entire home/apt,O'Connor-Parkview,28,
2774695,-79.43064,43.63899,149.0,Average,Private room,South Parkdale,28,4.88
32938032,-79.49813,43.7674,70.0,Cheap,Private room,York University Heights,28,4.89
18692940,-79.43143,43.66163,115.0,Average,Entire home/apt,Dovercourt-Wallace Emerson-Junction,28,4.33
18433312,-79.48976,43.62458,160.0,Average,Entire home/apt,Mimico (includes Humber Bay Shores),28,
1103882798123514364,-79.32031707817053,43.68659811013523,117.0,Average,Private room,Danforth,2,4.96
1022361637289069053,-79.3974547,43.7056569,176.0,Average,Entire home/apt,Mount Pleasant West,1,
24139178,-79.50222,43.59955,79.0,Cheap,Entire home/apt,New Toronto,28,4.5
901094409157173651,-79.56373,43.67635,40.0,Cheap,Private room,Willowridge-Martingrove-Richview,28,4.62
1230855286655583407,-79.38940579999999,43.6441277,320.0,Expensive,Private room,Waterfront Communities-The Island,1,
750794100658055641,-79.42127268893294,43.660496477197,94.0,Cheap,Private room,Palmerston-Little Italy,1,4.88
40012267,-79.56753540039062,43.65963363647461,57.0,Cheap,Private room,Eringate-Centennial-West Deane,28,5.0
42765114,-79.40167,43.64766,183.0,Average,Entire home/apt,Waterfront Communities-The Island,180,5.0
922699862904727325,-79.52248,43.62163,250.0,Expensive,Entire home/apt,Islington-City Centre West,28,5.0
35492293,-79.27788,43.74434,98.0,Cheap,Entire home/apt,Dorset Park,28,5.0
866034313917728466,-79.3943474695063,43.64707945623225,292.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,5.0
1221269616101847971,-79.38835180260561,43.64367200716817,258.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,
650484677724833558,-79.454,43.65729,95.0,Cheap,Entire home/apt,High Park North,31,
764530809391451491,-79.38257,43.77205,110.0,Average,Entire home/apt,Bayview Village,28,4.64
815212919182709626,-79.34630616395488,43.78298645859013,39.0,Cheap,Private room,Don Valley Village,28,5.0
730991262365699021,-79.32175,43.68545,72.0,Cheap,Private room,Danforth,28,4.5
814654830735465394,-79.40224083914033,43.6466174678055,184.0,Average,Entire home/apt,Waterfront Communities-The Island,28,
33371335,-79.37069,43.6561,181.0,Average,Private room,Moss Park,28,4.65
612919507590255565,-79.406456,43.644455,220.0,Expensive,Entire home/apt,Niagara,2,5.0
1048477671672339816,-79.36007961166345,43.745062635505214,57.0,Cheap,Private room,Banbury-Don Mills,28,
1176839127520070478,-79.40587447211341,43.64736176130072,34.0,Cheap,Private room,Trinity-Bellwoods,28,5.0
7108294,-79.41607,43.63716,180.0,Average,Entire home/apt,Niagara,31,4.56
1108260599406693245,-79.38872670671782,43.64411217235699,462.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,5.0
12092586,-79.37533,43.66764,131.5,Average,Entire home/apt,North St.James Town,28,
1150964431586783354,-79.39433,43.63875,189.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,
1003648033831984719,-79.39842292110941,43.801353008554486,105.0,Average,Entire home/apt,Newtonbrook East,2,4.63
1237070389774656758,-79.38545156319837,43.66923437948103,251.0,Expensive,Entire home/apt,Church-Yonge Corridor,2,
686091425319783140,-79.41047,43.67789,300.0,Expensive,Entire home/apt,Casa Loma,28,
980128705167443147,-79.30026,43.70054,79.0,Cheap,Private room,O'Connor-Parkview,30,
803626258144466022,-79.39295619796975,43.65181767123423,99.0,Cheap,Private room,Kensington-Chinatown,30,4.86
974612594984282814,-79.30027271732362,43.80267062949813,49.0,Cheap,Private room,L'Amoreaux,1,4.81
971216754177673357,-79.43257671783805,43.76704804686328,121.0,Average,Private room,Willowdale West,28,5.0
1150798603475046768,-79.38979391526522,43.645755671200526,220.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.79
1166823781826406962,-79.307500613184,43.72120043947609,371.0,Expensive,Entire home/apt,Victoria Village,1,
7025918,-79.438713,43.66264,89.0,Cheap,Private room,Dovercourt-Wallace Emerson-Junction,5,4.96
1192954072207951521,-79.39932,43.67398,590.0,Expensive,Entire home/apt,Annex,3,
1211908680650776464,-79.27202576205215,43.68815953259699,120.0,Average,Entire home/apt,Birchcliffe-Cliffside,2,5.0
1038472949776411140,-79.39120486087907,43.64272632692456,65.0,Cheap,Private room,Waterfront Communities-The Island,28,5.0
694753006739530165,-79.26947,43.69356,129.0,Average,Entire home/apt,Birchcliffe-Cliffside,1,4.94
765883278402238101,-79.40373864337768,43.64168244814521,55.0,Cheap,Entire home/apt,Niagara,31,4.33
1157086362925169656,-79.4173533,43.66014149999999,81.0,Cheap,Entire home/apt,Palmerston-Little Italy,28,5.0
23625512,-79.47611,43.66518,118.5,Average,Private room,Junction Area,28,5.0
26847746,-79.3727,43.6563,181.0,Average,Entire home/apt,Moss Park,28,
1152539267631032480,-79.3918411,43.6479866,486.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,5.0
51229104,-79.3997,43.64692,711.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.86
933484882008378070,-79.35862,43.65041,300.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,
983435627432781037,-79.20745145321176,43.80346382539116,50.0,Cheap,Private room,Malvern,2,4.86
18873418,-79.41797,43.65693,92.0,Cheap,Private room,Palmerston-Little Italy,2,4.97
43848591,-79.39434,43.67032,126.0,Average,Entire home/apt,Annex,28,4.86
42227058,-79.42053,43.68646,140.0,Average,Private room,Humewood-Cedarvale,30,5.0
1207293208065919104,-79.39771106093778,43.79510409543125,52.0,Cheap,Private room,Newtonbrook East,31,
973249504876617210,-79.3823040034814,43.64156248729704,225.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,5.0
1100794329415432368,-79.47268,43.69566,183.0,Average,Entire home/apt,Beechborough-Greenbrook,1,4.83
11738234,-79.38461,43.67003,180.0,Average,Entire home/apt,Church-Yonge Corridor,28,4.67
738904033490323979,-79.43547130002463,43.648812450781634,80.0,Cheap,Entire home/apt,Little Portugal,28,5.0
1223470753133138545,-79.46814600487039,43.68933422403949,32.0,Cheap,Private room,Keelesdale-Eglinton West,28,
21759851,-79.50036,43.75121,50.0,Cheap,Private room,York University Heights,28,5.0
854167976657804997,-79.42516396855031,43.64147018440701,171.0,Average,Entire home/apt,Little Portugal,5,4.64
1063995517431510401,-79.44883089999999,43.7335675,171.0,Average,Entire home/apt,Clanton Park,30,5.0
18019950,-79.41341,43.7823,75.0,Cheap,Private room,Newtonbrook East,28,5.0
895179712548599371,-79.54997315859872,43.665624298834594,153.0,Average,Entire home/apt,Princess-Rosethorn,2,4.97
1023367174542662634,-79.3941941610751,43.64483880417662,140.0,Average,Private room,Waterfront Communities-The Island,1,4.6
6317854,-79.40179,43.67193,189.0,Expensive,Private room,Annex,28,
790803388667370327,-79.3569051495413,43.784427394632296,48.0,Cheap,Private room,Don Valley Village,31,
36885820,-79.54582,43.63559,52.0,Cheap,Private room,Islington-City Centre West,28,4.86
48081774,-79.41734596441722,43.66466091580941,227.0,Expensive,Entire home/apt,Annex,2,4.98
1013651917568757348,-79.54033009999999,43.5927419,93.0,Cheap,Entire home/apt,Long Branch,29,3.67
1190910769940196340,-79.40149326374943,43.65341508094114,39.0,Cheap,Private room,Kensington-Chinatown,28,
1176173879302095971,-79.4257,43.69801,93.0,Cheap,Entire home/apt,Humewood-Cedarvale,1,4.25
32673007,-79.41322,43.78722,63.0,Cheap,Private room,Newtonbrook East,28,4.46
11351012,-79.41364,43.77537,120.0,Average,Entire home/apt,Willowdale East,180,4.86
46989636,-79.38046,43.6427,110.0,Average,Entire home/apt,Waterfront Communities-The Island,28,5.0
18972306,-79.3918228149414,43.64384460449219,276.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.89
709699715821116016,-79.39749,43.64132,676.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.94
923561311537613712,-79.18495,43.78613,35.0,Cheap,Private room,Highland Creek,28,4.5
1057287165696298323,-79.24347,43.79006,44.0,Cheap,Private room,Agincourt South-Malvern West,28,5.0
24524476,-79.411,43.67207,160.0,Average,Entire home/apt,Annex,31,5.0
764585618248217646,-79.33332,43.66639,160.0,Average,Entire home/apt,South Riverdale,28,5.0
1039391086353377708,-79.4009537,43.6665833,138.0,Average,Entire home/apt,University,1,4.54
924133955443749668,-79.41211884278508,43.7598167222277,178.0,Average,Entire home/apt,Lansing-Westgate,30,3.0
658451491208987033,-79.46455,43.76214,107.5,Average,Private room,Bathurst Manor,30,5.0
742767250138968818,-79.40465999999999,43.6365866,220.0,Expensive,Entire home/apt,Niagara,28,4.8
20641638,-79.43134,43.64132,102.0,Average,Private room,South Parkdale,1,4.06
11753958,-79.389,43.71254,95.0,Cheap,Private room,Mount Pleasant East,31,5.0
3031632,-79.5167,43.60038,101.0,Cheap,Private room,New Toronto,28,4.0
47110882,-79.38347,43.66307,185.0,Average,Entire home/apt,Church-Yonge Corridor,28,5.0
43001677,-79.33228,43.75055,201.0,Expensive,Private room,Parkwoods-Donalda,28,
1087153994812565362,-79.56283036582121,43.682836440843815,45.0,Cheap,Private room,Willowridge-Martingrove-Richview,2,
36670680,-79.37213,43.66119,600.0,Expensive,Entire home/apt,Moss Park,240,4.93
1040796318250507031,-79.50179204287437,43.72743729553597,36.0,Cheap,Private room,Downsview-Roding-CFB,28,
922480952098425863,-79.2465372,43.73649409999999,99.0,Cheap,Entire home/apt,Eglinton East,28,5.0
54227487,-79.3903930872523,43.668588603657575,300.0,Expensive,Private room,Bay Street Corridor,28,5.0
36474124,-79.37811,43.65705,180.0,Average,Private room,Church-Yonge Corridor,28,5.0
27134847,-79.38413,43.67105,176.5,Average,Private room,Rosedale-Moore Park,28,
947931202552122857,-79.39748,43.63877,246.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.95
1170623843368007901,-79.47391022396701,43.68793089142532,128.0,Average,Private room,Keelesdale-Eglinton West,1,5.0
1195688970434297580,-79.46879769843228,43.68881389950498,30.0,Cheap,Private room,Keelesdale-Eglinton West,28,
1119471816987248223,-79.47752,43.73643,81.0,Cheap,Private room,Downsview-Roding-CFB,2,
916023517278214587,-79.45977422788759,43.66157714802656,349.0,Expensive,Entire home/apt,High Park North,1,5.0
965185577144346824,-79.52637183625878,43.60015526976389,80.0,Cheap,Private room,Long Branch,2,5.0
51102562,-79.39928,43.6394,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,90,4.83
39973970,-79.4525,43.65273,89.0,Cheap,Entire home/apt,High Park-Swansea,28,4.69
693362715190122619,-79.4012637,43.6432434,198.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,
1186976812530778013,-79.4995101,43.767641,40.0,Cheap,Private room,York University Heights,28,
5805942,-79.38129,43.64171,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.82
40936004,-79.3872,43.66127,192.0,Expensive,Entire home/apt,Bay Street Corridor,30,5.0
37945360,-79.27333,43.74659,94.0,Cheap,Private room,Dorset Park,28,
53743792,-79.25514,43.77249,128.0,Average,Entire home/apt,Bendale,28,
23336820,-79.52343471198253,43.621986759014455,171.0,Average,Entire home/apt,Islington-City Centre West,28,4.56
926948520811263269,-79.39042283848309,43.64407729052833,40.0,Cheap,Shared room,Waterfront Communities-The Island,30,5.0
1112951430492609109,-79.3829,43.64284,305.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.48
5226568,-79.45697,43.67218,96.0,Cheap,Entire home/apt,Weston-Pellam Park,28,5.0
3894931,-79.43042,43.6789,137.0,Average,Private room,Wychwood,28,
609695653213691603,-79.28201,43.77663,102.0,Average,Entire home/apt,Agincourt South-Malvern West,30,5.0
890510222879392664,-79.38082,43.64335,500.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,5.0
1151621466746906381,-79.23459,43.7131,160.0,Average,Entire home/apt,Cliffcrest,7,5.0
41646190,-79.50065,43.62056,50.0,Cheap,Private room,Mimico (includes Humber Bay Shores),28,4.96
43849052,-79.38972,43.64375,100.0,Cheap,Entire home/apt,Waterfront Communities-The Island,28,4.44
33839711,-79.31398,43.68478,500.0,Expensive,Entire home/apt,Woodbine Corridor,1,5.0
709994779982763164,-79.4730799,43.6369203,200.0,Expensive,Entire home/apt,High Park-Swansea,28,
24623982,-79.41579,43.65552,56.0,Cheap,Private room,Palmerston-Little Italy,29,5.0
1016854886967614006,-79.38940579999999,43.6441277,355.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.85
51709067,-79.26174,43.74069,50.0,Cheap,Private room,Eglinton East,7,4.86
637130685846889600,-79.3414,43.67272,156.0,Average,Entire home/apt,Blake-Jones,28,4.91
1212531273822661660,-79.4183207,43.6577481,560.0,Expensive,Entire home/apt,Palmerston-Little Italy,5,5.0
774486570084968767,-79.30023442278079,43.697258375972766,130.0,Average,Entire home/apt,O'Connor-Parkview,3,4.67
29420205,-79.37634,43.6638,173.0,Average,Entire home/apt,Cabbagetown-South St.James Town,28,4.61
22841883,-79.40382,43.73682,99.0,Cheap,Private room,Bridle Path-Sunnybrook-York Mills,28,4.2
31830345,-79.329056,43.697239,135.0,Average,Entire home/apt,Old East York,4,4.86
9151259,-79.44628,43.7005,66.0,Cheap,Private room,Briar Hill-Belgravia,28,4.91
28100046,-79.37929,43.66143,111.0,Average,Entire home/apt,Church-Yonge Corridor,2,4.83
1079914757334162591,-79.43579275601363,43.6350359436256,170.0,Average,Entire home/apt,South Parkdale,2,5.0
48406536,-79.398235,43.647659,256.0,Expensive,Entire home/apt,Waterfront Communities-The Island,2,4.87
691563611717951336,-79.38052069999999,43.6426286,307.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.98
1222410529824243406,-79.28257014598037,43.79634303253321,64.0,Cheap,Private room,Agincourt South-Malvern West,1,
7632102,-79.40748,43.66675,189.0,Expensive,Entire home/apt,Annex,28,
964715958158582684,-79.44585840469803,43.73354648998983,103.0,Average,Entire home/apt,Clanton Park,28,5.0
30371837,-79.53628,43.63781,74.0,Cheap,Private room,Islington-City Centre West,28,4.29
1038593325406309816,-79.37951,43.67067,101.0,Cheap,Entire home/apt,North St.James Town,4,4.67
29991804,-79.50106,43.60035,100.0,Cheap,Entire home/apt,New Toronto,28,5.0
547191734465391697,-79.37793,43.72371,1171.0,Expensive,Entire home/apt,Bridle Path-Sunnybrook-York Mills,3,4.9
44405999,-79.3939,43.64925,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.95
821012563250736385,-79.29267822519063,43.73904976218638,44.0,Cheap,Private room,Wexford/Maryvale,365,
1188628301999211246,-79.40952,43.65351,55.0,Cheap,Private room,Trinity-Bellwoods,28,
1217022810981779850,-79.41761,43.63875,119.0,Average,Entire home/apt,Niagara,28,
1115892244072319556,-79.42179818112997,43.676135265156034,137.0,Average,Entire home/apt,Wychwood,3,4.92
673968327559205862,-79.33010152686767,43.76396726861439,55.0,Cheap,Private room,Parkwoods-Donalda,28,4.72
1188006199551641768,-79.37365,43.65616,179.0,Average,Entire home/apt,Moss Park,1,5.0
26555342,-79.39056,43.64685,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,4.67
1157628189157078862,-79.31548179747632,43.81429088418688,63.0,Cheap,Private room,Steeles,1,4.88
45551332,-79.3981,43.63945,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,5.0
1041350053415778668,-79.41089266977502,43.651399658054245,45.0,Cheap,Private room,Trinity-Bellwoods,28,5.0
32922565,-79.51377,43.65486,120.0,Average,Private room,Kingsway South,31,4.78
1194083881015963243,-79.41654,43.76833,97.0,Cheap,Private room,Willowdale West,1,4.38
51280936,-79.31902,43.6725,120.0,Average,Entire home/apt,Woodbine Corridor,28,
1181168840249662049,-79.3880901,43.6495729,400.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,
876242891591738852,-79.38420449700857,43.67108238818214,176.5,Average,Private room,Rosedale-Moore Park,28,5.0
922409597160648541,-79.42159836373325,43.65850729996232,150.0,Average,Private room,Palmerston-Little Italy,2,4.95
1208981532102251464,-79.24881136294267,43.71939814376509,133.0,Average,Entire home/apt,Cliffcrest,1,4.9
33422866,-79.30077,43.75224,102.0,Average,Entire home/apt,Wexford/Maryvale,29,
966526299952710909,-79.4047405,43.6433185,200.0,Expensive,Entire home/apt,Niagara,28,5.0
21619785,-79.41135,43.76648,150.0,Average,Entire home/apt,Willowdale East,90,
987661957440666593,-79.4002415918368,43.7943775641993,52.0,Cheap,Private room,Newtonbrook East,28,4.75
690978030493379350,-79.41876,43.66795,189.0,Expensive,Entire home/apt,Annex,28,5.0
711597036224307267,-79.39155837424687,43.64631052443112,149.0,Average,Private room,Waterfront Communities-The Island,28,5.0
7064484,-79.37481,43.67226,131.5,Average,Private room,North St.James Town,28,
978445790662551225,-79.3109369197468,43.772929585565855,83.0,Cheap,Private room,Tam O'Shanter-Sullivan,1,
549157322018319966,-79.38739,43.66308,297.0,Expensive,Entire home/apt,Bay Street Corridor,28,5.0
1126767756358171362,-79.3763883,43.6444441,380.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,5.0
8150048,-79.39069,43.63998,244.0,Expensive,Private room,Waterfront Communities-The Island,28,3.2
14843375,-79.37815,43.66379,220.0,Expensive,Entire home/apt,Church-Yonge Corridor,28,5.0
815156590259157734,-79.42491265902144,43.63981362515849,86.0,Cheap,Private room,South Parkdale,2,4.96
929613049909699425,-79.29527,43.79362,65.0,Cheap,Private room,Tam O'Shanter-Sullivan,28,5.0
33775185,-79.27353,43.82631,100.0,Cheap,Private room,Milliken,28,
1147096198433572742,-79.50895788615041,43.59547603509015,313.0,Expensive,Entire home/apt,New Toronto,2,5.0
51599311,-79.40153435027739,43.64228280347961,230.0,Expensive,Entire home/apt,Waterfront Communities-The Island,30,4.92
1236947810141033120,-79.38582925484693,43.6610385410868,111.0,Average,Private room,Bay Street Corridor,1,
42047988,-79.17768,43.76094,58.0,Cheap,Private room,West Hill,28,
1177137149912329510,-79.61198,43.72095,55.0,Cheap,Private room,West Humber-Clairville,2,5.0
845262073994407401,-79.33093335122426,43.67116898912131,95.0,Cheap,Entire home/apt,South Riverdale,29,
995538333177575061,-79.40098254142936,43.710622914133786,140.0,Average,Private room,Yonge-Eglinton,28,
29462421,-79.30133,43.67667,114.0,Average,Entire home/apt,The Beaches,28,5.0
895074492454336901,-79.30277,43.69914,135.0,Average,Entire home/apt,O'Connor-Parkview,28,
855665255120014854,-79.4541603,43.662912,278.0,Expensive,Entire home/apt,Dovercourt-Wallace Emerson-Junction,28,3.0
851735390199616595,-79.32525986756427,43.74381240947661,129.0,Average,Entire home/apt,Parkwoods-Donalda,121,
17417283,-79.39997,43.65366,99.0,Cheap,Private room,Kensington-Chinatown,28,5.0
918793648410575059,-79.53650213778019,43.72626846252372,68.0,Cheap,Private room,Pelmo Park-Humberlea,1,4.62
37854428,-79.39171,43.71395,101.0,Cheap,Entire home/apt,Mount Pleasant East,28,4.91
984212932978782911,-79.32085912620016,43.751708315170255,552.0,Expensive,Entire home/apt,Parkwoods-Donalda,2,4.9
4566721,-79.28754,43.67516,182.0,Average,Entire home/apt,The Beaches,28,4.57
1215836205896668125,-79.39791989999999,43.6398431,255.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,5.0
1210801958115878208,-79.31943373253085,43.77771608777039,112.0,Average,Entire home/apt,L'Amoreaux,2,4.8
20998565,-79.22658,43.80216,72.0,Cheap,Private room,Malvern,31,4.66
500793763741993964,-79.22187,43.77151,82.0,Cheap,Entire home/apt,Woburn,2,4.69
888531327026483973,-79.37651413774212,43.672338558903945,102.0,Average,Entire home/apt,North St.James Town,30,4.67
53672748,-79.41467,43.63879,144.0,Average,Private room,Niagara,1,4.93
821634717622026004,-79.40748325885029,43.760336294852536,150.0,Average,Entire home/apt,Willowdale East,28,
17904634,-79.41853,43.65794,126.0,Average,Private room,Palmerston-Little Italy,28,
1071918009268955986,-79.32055199999999,43.67540090000001,235.0,Expensive,Entire home/apt,Greenwood-Coxwell,3,4.96
1160437036033280101,-79.27903387695551,43.68527255833053,145.0,Average,Entire home/apt,Birchcliffe-Cliffside,1,4.93
761149006536003457,-79.4013,43.64238,123.0,Average,Entire home/apt,Waterfront Communities-The Island,45,
1168143353562064900,-79.39482436972298,43.78961718017548,62.0,Cheap,Private room,Newtonbrook East,1,
31221004,-79.17969,43.76556,50.0,Cheap,Private room,West Hill,28,4.58
1201771658786813011,-79.39791977405548,43.63984316974302,400.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.94
1201601532589302127,-79.42100535183403,43.72021961925104,71.0,Cheap,Private room,Bedford Park-Nortown,1,4.5
27575133,-79.42385,43.66555,119.5,Average,Private room,Dovercourt-Wallace Emerson-Junction,28,4.91
682630867873345014,-79.4965500479081,43.76611261926126,60.0,Cheap,Private room,York University Heights,2,4.8
1180343396193176794,-79.5034701,43.7671472,96.0,Cheap,Entire home/apt,York University Heights,28,5.0
1146114806681751871,-79.40092,43.65575,53.0,Cheap,Private room,Kensington-Chinatown,28,5.0
25288923,-79.47955,43.71415,94.0,Cheap,Entire home/apt,Maple Leaf,28,4.89
21191277,-79.43066,43.7647,140.0,Average,Entire home/apt,Lansing-Westgate,28,
13477587,-79.36836,43.64983,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,5.0
1166823154890865661,-79.39553,43.65229,40.0,Cheap,Private room,Kensington-Chinatown,28,
825207937533879490,-79.47899,43.64913,500.0,Expensive,Entire home/apt,High Park-Swansea,1,4.91
21238326,-79.383,43.64249,571.0,Expensive,Entire home/apt,Waterfront Communities-The Island,3,4.89
650783680446966645,-79.55955,43.68573,42.0,Cheap,Private room,Willowridge-Martingrove-Richview,28,5.0
1026798986171823954,-79.38268926743397,43.6417234855456,244.0,Expensive,Entire home/apt,Waterfront Communities-The Island,28,5.0
41935935,-79.40855,43.64341,181.0,Average,Entire home/apt,Niagara,3,4.96
939926948019822361,-79.30623131499043,43.82237104940418,46.0,Cheap,Private room,Milliken,28,4.86
2413073,-79.34782,43.67138,109.0,Average,Entire home/apt,North Riverdale,28,4.25
1219863923086846724,-79.31403134018183,43.749363268628734,239.0,Expensive,Entire home/apt,Parkwoods-Donalda,28,
600190396484940262,-79.42183685302734,43.656036376953125,179.0,Average,Private room,Palmerston-Little Italy,4,4.98
32022500,-79.46162,43.7321,80.0,Cheap,Entire home/apt,Downsview-Roding-CFB,28,
1183617492549057257,-79.38033,43.63964,478.0,Expensive,Entire home/apt,Waterfront Communities-The Island,3,
20493014,-79.19058,43.77034,113.0,Average,Entire home/apt,West Hill,28,5.0
23310396,-79.38188,43.6418,205.0,Expensive,Entire home/apt,Waterfront Communities-The Island,30,4.69
14858389,-79.46123596230429,43.75674885906244,114.0,Average,Entire home/apt,Bathurst Manor,1,4.83
13378611,-79.34055,43.66546,160.0,Average,Entire home/apt,South Riverdale,28,4.5
975438115836159433,-79.38870175839077,43.708914837667294,75.0,Cheap,Entire home/apt,Mount Pleasant East,28,4.5
1130605128366986441,-79.40116,43.642,411.0,Expensive,Entire home/apt,Waterfront Communities-The Island,30,4.93
884543412233679003,-79.4196008956148,43.77579624124984,35.0,Cheap,Private room,Willowdale West,28,4.8
49593767,-79.386543,43.661953,276.0,Expensive,Entire home/apt,Bay Street Corridor,28,5.0
47476318,-79.4699,43.65774,129.0,Average,Entire home/apt,High Park North,28,4.44
29216202,-79.31195,43.76116,102.0,Average,Entire home/apt,Wexford/Maryvale,28,4.71
711905425347445184,-79.58327,43.72572,100.0,Cheap,Entire home/apt,West Humber-Clairville,28,5.0
824555261308930466,-79.4611044,43.6796867,96.0,Cheap,Entire home/apt,Weston-Pellam Park,4,5.0
735496037018339181,-79.39427,43.64023,130.0,Average,Entire home/apt,Waterfront Communities-The Island,45,5.0
41981198,-79.35018,43.68416,86.0,Cheap,Entire home/apt,Broadview North,30,4.77
17794236,-79.38185695810999,43.64285068330394,721.0,Expensive,Entire home/apt,Waterfront Communities-The Island,1,4.91
769456386227823345,-79.3951623,43.6554784,99.0,Cheap,Private room,Kensington-Chinatown,28,4.0
36478210,-79.36081,43.65503,386.0,Expensive,Entire home/apt,Moss Park,30,5.0
873868946577973942,-79.3955292288094,43.76151019209089,230.0,Expensive,Entire home/apt,Willowdale East,3,4.86
740497959365653483,-79.40517,43.64929,90.0,Cheap,Private room,Trinity-Bellwoods,28,
32820457,-79.26047,43.74149,80.0,Cheap,Private room,Eglinton East,30,4.5
